household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
1826517;all;some;1;2;2600.6577248491258;653355
1888354;some;some;1;2;3512.311081057179;674526
1916757;some;some;1;2;3882.182837944843;684263
2118440;some;some;1;2;2752.383894348893;751607
1367492;all;some;2;1;3920.7086295473855;518077
1623812;all;all;1;1;3936.48308118109;593240
1266867;all;some;2;1;4568.886743845319;492572
1429179;all;some;2;1;3201.8019100645;538725
3371267;all;all;1;1;4566.953680632988;1197221
1622792;some;some;1;1;7351.642332039419;592896
1689969;all;some;1;1;3120.9080229723677;612377
1178703;some;all;1;4;1438.7260062446699;466751
1282616;all;all;1;4;1911.8683536760416;495695
1181474;some;all;1;4;3057.2273835957217;467836
1550847;some;all;1;4;3168.8944720579816;570510
1368049;some;all;1;4;2576.852877172473;518290
1532978;all;all;2;4;4220.908909231094;564180
1245408;all;all;1;4;2647.49640940534;487674
1449277;all;all;2;4;2619.16500987279;544114
1259338;some;some;1;2;3583.8085314337072;491077
1300108;all;all;1;2;1777.597644478021;500777
1410728;all;all;1;2;2117.196042353333;533802
1432997;all;all;1;2;1414.2883082322926;539732
1654723;some;all;1;2;2307.2730491010734;600489
1168458;all;all;2;4;3129.22492670297;462725
1688168;some;all;1;4;1122.0290698662022;611798
1534661;some;all;1;4;4491.869729992172;564625
1384678;some;some;1;1;3491.230385418842;524691
1532857;all;some;3;1;5617.81298821662;564152
1155149;none;none;0;0;597.4878675122245;457682
1235985;none;none;0;0;1688.6384578080142;485324
1307807;none;none;0;0;1572.1741827656515;503036
1468317;none;none;0;0;3121.9591523591175;548905
1471705;none;none;0;0;1413.8927338840494;549575
1647307;none;none;0;0;2390.239957165153;599020
3291646;none;none;0;0;2780.0707887621347;1166930
3365906;none;none;0;0;5306.418178646178;1195108
3410075;none;none;0;0;3929.5352670694742;1212574
1590807;all;all;1;2;1937.5217023776368;582176
5311423;none;none;0;0;1092.8394869602332;1920179
5472957;none;none;0;0;2861.667788904809;1965086
1155431;some;all;1;4;675.2202850347044;457779
1318643;all;all;2;4;5079.112587842512;505566
1319370;all;all;1;4;4018.2188500792963;505709
1165102;some;some;2;4;4471.862485599311;461416
1209504;all;all;2;4;4289.245094649011;475604
1542402;all;all;3;4;3119.8899580006246;567367
1253762;all;all;2;4;4044.9217363991975;489718
1429874;all;all;1;4;2696.3531587655934;538913
1526572;all;all;2;4;1773.4225611434304;562518
1266369;all;all;2;4;3745.2287397582245;492473
1225219;some;some;1;1;150.79540689027885;481622
1575519;some;some;1;1;6736.087079987684;577896
1272693;some;none;1;0;342.205263893172;493728
1322472;some;none;2;0;4687.097173029499;506318
2414105;all;none;2;0;6437.192057109225;849903
3186276;some;none;1;0;964.9992566825422;1125735
4747743;all;none;1;0;3045.642321120836;1729320
1226248;some;none;1;0;3885.846276607811;482033
1293515;all;some;2;2;3466.9943548850165;498837
1216452;all;none;1;0;1484.196513467989;478279
1250297;some;none;1;0;3306.660008053219;488868
1291286;all;none;1;0;309.69010362809104;498194
1291401;all;none;2;0;4824.849326864256;498227
1304400;all;none;1;0;2016.9108579421716;502035
1662470;some;none;1;0;2867.544374336157;602417
1316199;none;all;0;4;1638.0882707630872;505082
1458906;none;all;0;4;2455.0889356094617;546753
2190437;none;all;0;4;945.103334060665;777629
2682994;none;all;0;4;1149.2213369958906;934291
3059790;none;all;0;4;1272.0844677317818;1076522
3482513;none;all;0;4;4041.9935941428657;1240912
3577586;none;all;0;4;833.2587928598673;1277786
3714803;none;all;0;4;1062.564908306956;1331444
5311691;none;all;0;4;1081.2834046303308;1920289
5336136;none;all;0;4;1602.7829190415907;1927004
5420973;none;all;0;4;2073.926389999169;1949119
4033348;none;all;0;4;3557.0794139791083;1453584
4175081;none;all;0;4;1299.3036709059284;1509425
5063512;none;all;0;4;5683.081607246929;1838832
5342611;none;all;0;4;1686.9336107552888;1928590
5366316;none;all;0;4;2812.881649423205;1934539
1378510;none;some;0;1;4045.3608704800545;522310
4242650;none;all;0;1;2272.629193345469;1536284
4330989;none;some;0;1;1575.5689310747894;1570806
1156551;all;none;2;0;2860.5215859681284;458182
1208719;some;none;2;0;5507.559293888808;475306
1241266;all;none;3;0;294.57556573204135;486634
1246801;some;none;1;0;3164.756182146552;488014
1277228;all;none;2;0;3225.2332101489765;494627
1279197;all;none;1;0;3601.5783269832586;495017
1288268;all;none;1;0;3198.391686075122;497307
1293856;all;none;1;0;2839.240930233161;498941
1323705;all;none;3;0;3681.042191780687;506561
1360229;some;none;1;0;3739.5393605898844;515504
1382991;some;none;1;0;1716.2938063457757;524045
1409283;all;none;2;0;3370.2640213786603;533334
1463835;all;none;3;0;2521.355379838438;548014
1538878;all;none;1;0;1375.3356707290395;566049
1550639;some;none;1;0;6873.657709436928;570429
1584546;some;none;1;0;5901.561636970028;580083
1596521;all;none;1;0;167.80543270120384;584133
1614635;all;none;1;0;2849.7870373737974;590202
1242741;all;none;2;0;5804.487160227915;487015
1265531;some;none;1;0;2143.9461485914676;492305
1294918;all;none;1;0;1508.4838276495489;499258
1173060;all;none;1;0;2368.203351767465;464542
1555344;all;none;1;0;3755.1978298401873;572184
1181743;all;none;2;0;736.9883538168791;467930
1680417;some;none;1;0;1897.7124939997498;609165
1186379;all;some;2;1;3489.3494770994175;469287
1218359;all;some;2;1;4496.549511063423;479008
1362851;some;some;3;1;859.7173810199204;516301
1337785;some;some;1;1;4923.410844226558;509688
1195635;some;some;1;1;5566.823215448808;471508
1614651;all;some;1;1;270.1737041087157;590207
1174942;all;all;1;2;2113.570946616294;465283
1446667;all;all;1;2;1538.2795240739931;543397
1664589;all;all;1;2;2019.0250207653878;603206
1231527;all;all;1;2;1011.8226342959861;484026
1239694;some;all;1;2;2996.080885759548;486246
1288604;some;all;1;2;2045.2878740115189;497402
1377432;all;all;1;2;2406.728834295709;521896
1400089;all;all;1;2;3037.828328498386;530104
1434187;all;all;1;2;2431.5287084577153;540038
1453542;all;all;3;2;1090.7587049033148;545276
1469477;all;all;1;2;1664.5493922572184;549134
1567527;all;all;1;2;1994.8427861661992;575948
1436656;all;none;1;0;1864.3470157617594;540698
1456398;all;none;1;0;2351.3700245290265;546070
1158042;none;none;0;0;295.1109172582526;458729
1696687;none;none;0;0;1810.6812182580431;614639
5303300;none;none;0;0;1569.2943456025469;1917773
1157350;some;all;1;3;3471.259749002526;458478
1312176;all;all;2;3;3187.7159888213478;504289
1472294;all;all;2;3;1969.4924162400757;549692
1576226;all;all;2;3;3742.653677007401;578065
1188603;all;none;1;0;1349.1142008358258;469820
1477806;all;none;1;0;1431.9970196743593;550785
1485988;all;none;2;0;4364.736924856857;552409
1506090;all;none;2;0;5874.273827319505;557276
1189165;all;none;1;0;5661.944082775109;469956
1194616;all;none;1;0;5942.50879069482;471261
1448464;all;none;1;0;2353.263364674217;543894
1699185;all;none;1;0;7081.775210636369;615492
1574115;some;none;1;0;1887.874287303077;577562
1224191;all;none;2;0;1983.5406639678856;481250
1271244;all;none;2;0;3469.3357957727117;493442
1525097;all;none;1;0;2417.6959661156448;562126
1433648;all;none;2;0;4872.738229867766;539898
1157512;none;all;0;3;2733.4962846277554;458536
1623121;none;all;0;3;2407.7134713282544;593013
2907531;none;all;0;3;2439.2008107681077;1018019
2021853;none;all;0;3;1713.3366088746789;719534
3518962;none;all;0;3;2107.21283358022;1255059
3825641;none;all;0;3;1782.0258711841916;1374760
1157520;none;none;0;0;1559.850483587831;458539
1165226;none;none;0;0;1212.1621507955779;461465
1430441;none;none;0;0;3499.4558228392098;539069
1433680;none;none;0;0;3333.7313337475407;539907
1653867;none;none;0;0;2681.522941818224;600319
5311181;none;none;0;0;1221.9044200319472;1920063
1680406;all;all;1;2;1700.0749331470051;609162
1497586;all;some;2;2;3715.3573589943007;555232
1612577;some;some;1;2;2973.085074393592;589496
1214687;all;all;1;2;2829.712092796479;477602
1436032;all;all;1;2;2502.2075434910334;540528
1407599;all;all;1;2;2214.752659634305;532749
1608044;all;all;1;2;1023.7890327354842;587994
1323273;all;some;2;2;4674.898701505723;506475
1319014;some;some;1;2;3448.6002578091925;505640
1266940;some;all;1;2;3035.612980203976;492586
1274279;some;none;1;0;5553.916070627127;494044
1560955;some;none;1;0;5433.08442418957;574265
1358549;some;none;1;0;2043.944517782429;515073
1463948;all;none;2;0;1983.5126062609047;548037
1483156;some;none;1;0;2556.9611786244436;551849
1267974;some;all;1;2;2491.5610595939675;492792
1157889;all;all;1;4;2516.288953285653;458669
1239719;all;all;2;4;2770.6667980047887;486252
1635504;some;all;1;4;2283.9469980275785;596684
5311286;none;all;0;2;2491.4892796758977;1920121
2035309;none;all;0;2;4946.513313450778;724694
2799368;none;all;0;2;3222.1890588539864;975929
1547258;none;none;0;0;2270.3454630661276;569170
1163455;none;none;0;0;72.43582046825755;460774
1469782;none;none;0;0;883.6720877718159;549194
1582573;none;none;0;0;1884.2479498487305;579608
1669400;none;none;0;0;4209.399898753925;605017
3073658;none;some;0;2;2747.2880556004943;1081828
3528855;none;some;0;2;783.6349425241924;1258812
3496558;none;all;0;2;2568.0219800727878;1246397
4468889;none;none;0;0;1688.7732846260913;1621727
4624949;none;none;0;0;1259.6177262183535;1681414
1618816;some;some;1;2;4706.344614759864;591576
1209488;some;some;1;2;4066.160594865979;475599
1333314;some;some;1;2;3398.1049184922763;508502
1158176;all;none;2;0;225.23425399024472;458783
1224211;all;none;2;0;7025.247284565155;481255
1232939;all;none;1;0;3189.215235158975;484561
1323392;all;none;2;0;2817.147140917238;506499
1514525;all;none;1;0;2519.0243532697828;559368
3800526;all;some;1;4;5560.226026305548;1365001
3835673;all;all;1;4;2443.596943910548;1378503
1577550;all;some;2;1;350.53790262665706;578388
1296639;some;some;1;1;2613.940571161793;499759
1619624;all;some;2;1;5415.745668369889;591852
2330614;some;some;1;1;2985.7979135289634;823018
1414581;some;some;2;2;4251.358840028588;534935
1422982;some;all;1;2;1870.7688318749106;537114
1650387;all;all;2;2;1493.9794093710482;599632
1229652;all;some;2;1;4080.982296166503;483322
1696624;all;all;1;2;2738.6822370205623;614618
1506841;all;none;1;0;1638.4429321506448;557453
1529207;all;none;3;0;2830.418086844147;563203
1174116;some;none;1;0;2376.435625296759;464967
1540491;some;none;1;0;4410.134159491006;566661
1440418;all;none;2;0;3754.041168904325;541714
1538912;some;none;2;0;3045.403847610074;566060
1360655;some;all;1;5;5715.718435872961;515611
1376463;all;none;1;0;1624.5357311313949;521518
1223750;all;none;2;0;1310.4713382565753;481082
1410194;some;none;1;0;2499.7582722005072;533627
1429550;all;none;2;0;2879.4202883259195;538828
1159001;all;all;1;3;2037.6024247628745;459082
1310347;all;all;2;3;3754.4404804243595;503755
1396140;some;all;1;3;1119.38363244533;528726
1281822;all;all;1;3;5653.236130077647;495536
1606372;some;all;1;3;5583.484700924171;587457
1159077;all;none;1;0;3206.331653083803;459107
1265730;all;none;1;0;2176.9181815783104;492345
1273617;all;none;2;0;2521.519313713773;493912
1443707;all;none;1;0;2104.6669611970256;542591
1643917;all;none;2;0;3044.149762150003;598351
1368720;all;all;2;5;4153.540751042761;518549
1186038;all;all;1;5;4279.57984801021;469203
1362268;some;all;1;5;870.6320803511926;516076
1392342;some;all;1;5;521.1102930916002;527396
1660110;all;all;2;5;3804.5923211734303;601556
1653232;some;all;1;5;7168.480321107969;600194
1159354;all;all;1;4;1170.6161434882158;459212
1216848;all;all;1;4;2469.4283069892467;478432
1601304;all;all;1;4;2085.8985768100065;585754
2471840;all;all;2;4;3458.753235689767;865453
1469598;some;all;2;4;3993.353166822742;549158
1624331;all;some;1;2;2955.7802918872267;593413
1778426;some;some;1;1;8467.043796112082;636721
1915252;all;some;2;1;2418.883412772671;683727
2075795;some;some;1;1;2373.191426301889;737717
2088885;some;some;1;1;3197.0133347518154;741176
2105703;some;some;1;1;4221.220650944935;747145
2159262;some;some;1;1;3901.39244339735;766059
1187698;all;all;2;4;5589.867086907957;469604
1313700;all;all;3;4;3545.2567757614306;504589
1218599;some;all;2;5;4773.344918637621;479100
1340818;some;all;1;5;2508.853897619575;510473
1412518;all;all;3;4;2632.934377147374;534400
1209708;some;some;1;3;4812.0660570117125;475677
1211956;all;all;2;3;3109.7250821629677;476527
1325550;some;all;2;3;2168.633979927799;506923
1405832;all;all;2;3;3316.940550432025;532118
1489531;all;all;2;3;4530.021026010588;553264
1462523;all;some;1;1;5450.762066582554;547730
1320151;all;all;2;4;4289.622515978647;505862
1159680;all;all;1;2;2602.106680930294;459320
1294673;all;all;1;2;1328.6487958821074;499185
1187847;all;some;2;1;4153.988027265689;469637
1159864;all;all;1;4;1748.5346952740867;459389
1433822;all;all;2;4;2548.543272974034;539942
1516162;some;all;2;4;8052.726034792839;559801
1563801;all;all;1;4;398.8296666496019;575034
1651003;all;all;1;4;2842.6624366297706;599754
1160119;none;none;0;0;2739.0548174141336;459486
1230988;all;all;1;4;1942.100827153923;483821
1535678;all;all;3;4;1861.7110686145138;564898
1535582;all;some;2;2;3263.4052526326304;564872
1496648;all;some;2;2;1.2212361420108842;555003
1309916;all;all;1;2;2494.8308669304392;503627
1514883;all;all;1;2;3473.041094981209;559461
1216783;all;all;3;4;4799.467099987556;478401
1501884;some;all;1;4;4810.161028483902;556261
1525026;all;all;2;4;421.0399751859056;562108
1330789;all;all;2;2;3548.491353143423;507952
1414976;all;all;2;2;3410.7909094335337;535038
1397200;some;some;2;2;5961.443695310887;529100
2031040;all;some;2;3;1259.5729826733166;723046
4790344;some;some;1;3;2429.2363852367757;1746068
1664608;all;all;2;3;2669.4179466898418;603212
1243137;all;none;2;0;4278.206776986584;487109
1398251;all;none;3;0;2026.4394242036612;529461
1543351;all;none;2;0;1029.1071619444654;567719
1653419;all;none;2;0;2673.277229815895;600230
1668974;all;none;2;0;3265.984337300164;604851
1161412;all;all;1;4;2480.9862722462663;459975
1657146;all;all;2;4;2325.0532942400355;600969
1308408;all;all;2;4;5591.38469790711;503202
1620152;none;all;0;2;3140.8597909790974;592020
1162265;none;all;0;2;2321.4773358057487;460313
1402390;none;all;0;2;1593.4121805040963;530925
1329526;all;none;2;0;2771.1117814644304;507704
1687965;some;none;1;0;3217.3316471529183;611731
1185856;all;none;1;0;1860.2653743802352;469158
1407094;all;none;1;0;2722.8007630081574;532573
1441486;all;all;2;2;1824.7279535451232;541991
1220360;some;some;2;2;6805.180838543474;479781
1509692;some;some;1;2;6350.965456248207;558143
1487007;all;all;1;1;1313.2882260765389;552646
1356958;all;none;1;0;3154.773030219082;514672
1479892;all;none;1;0;2138.4362297998205;551199
1622938;all;none;2;0;4652.645924951023;592949
5280695;none;all;0;1;3411.440790083643;1911839
1162990;none;none;0;0;3574.3459450832515;460600
1328241;none;none;0;0;6266.111448025943;507451
1383167;none;none;0;0;803.6824625382391;524115
1431700;none;none;0;0;1145.8007329664676;539393
1509956;none;none;0;0;849.2405126759083;558205
5301657;none;none;0;0;2572.434517828219;1917397
5307105;none;none;0;0;1127.9016863424179;1918930
5315087;none;none;0;0;3862.415895795449;1921309
1163407;none;none;0;0;1779.3087420311533;460755
3904272;none;none;0;0;1402.9979024244205;1404647
2857559;none;none;0;0;1419.9739191145045;998534
2996938;none;none;0;0;2309.850818648704;1052615
3062793;none;none;0;0;2404.2882165434894;1077690
3418810;none;none;0;0;1511.0517122000674;1216073
3472812;none;none;0;0;6578.436806953482;1237161
3473877;none;none;0;0;3611.0322349644507;1237573
1340331;all;none;1;0;1860.8745418269434;510346
1585514;all;none;1;0;2667.40273755436;580348
1488968;some;none;1;0;4240.9543081842;553127
1264593;all;none;2;0;4842.054952642724;492120
1163832;all;none;1;0;2954.5116095815692;460915
1353054;all;none;2;0;2791.281136417075;513676
2468969;some;none;1;0;7525.735162340359;864677
4798477;all;none;1;0;3851.906010297367;1749191
4210635;some;none;1;0;1237.6098463616986;1523431
4464250;all;none;2;0;3624.048358861355;1620053
4745707;all;none;2;0;1500.0456797093125;1728529
4765119;all;none;2;0;2781.6047019321563;1736205
1282710;all;all;2;3;572.1764789587977;495714
1322635;all;all;2;3;3247.5131540384155;506349
1496185;all;all;2;3;5700.297214376458;554887
1614314;all;all;3;3;1111.4734195553428;590094
1407667;some;some;1;2;764.6940062538185;532776
1648949;all;none;2;0;4403.839899652306;599346
2304025;all;none;2;0;1109.6804294001204;815310
3958953;all;none;1;0;2248.5693965411183;1425567
4565914;all;none;1;0;1580.0813934271657;1658246
5191407;all;none;2;0;1471.1109188020291;1879066
2825765;some;none;1;0;11240.986217430702;986226
2985041;some;none;1;0;8325.70132142977;1048008
2989243;all;none;1;0;1598.8161756254199;1049651
3058665;all;none;3;0;1342.2568662625042;1076073
3071984;some;none;1;0;881.9504089667445;1081206
3154817;some;none;1;0;4500.955263414523;1113464
3326364;some;none;1;0;11925.92337036319;1179786
3465730;some;none;1;0;11438.977688225197;1234398
2929105;some;none;2;0;12870.446133720065;1026310
1164277;some;some;1;1;5545.907935352392;461087
1265047;all;some;2;1;4944.510890176767;492210
1455533;all;all;1;1;996.6242440350445;545845
1262941;all;none;2;0;2897.355745389237;491794
1623732;all;none;1;0;1959.3087921681854;593209
1503438;some;some;2;2;4627.179806229777;556635
5066434;all;some;2;2;2348.368345882741;1839751
5208999;some;all;1;2;3043.47364015224;1885965
1164295;all;some;2;2;5706.951749133804;461094
1671900;some;all;1;2;4684.094749024401;605977
1650954;some;all;1;2;2023.7129960971142;599744
1646381;all;all;1;2;5532.461179571295;598838
1464369;all;none;2;0;2555.814699486433;548121
1572360;all;none;2;0;6919.275544744859;577133
1398911;all;none;1;0;3092.9197558214346;529693
1616606;all;none;1;0;2980.8249772518975;590849
1597473;all;none;1;0;2454.7109719020764;584461
1373736;some;all;1;4;5985.550887549351;520465
